time,Dublin_t2m_degC,Galway_t2m_degC,Cork_t2m_degC,Dublin_wind_speed10m_ms,Galway_wind_speed10m_ms,Cork_wind_speed10m_ms
2024-12-02 06:00:00,5.8700256,5.5419006,5.717682,7.164979,3.94394,4.212496
2024-12-02 07:00:00,5.509674,4.964752,5.537018,7.1244435,3.7315595,4.1334386
2024-12-02 08:00:00,5.148102,4.491852,4.991852,7.1225986,3.41586,3.9129033
2024-12-02 09:00:00,4.8876038,4.205963,4.440338,7.0010195,3.2557085,3.6831934
2024-12-02 10:00:00,5.1610413,5.1044006,5.455963,6.473361,3.1700654,3.9285831
2024-12-02 11:00:00,5.5433655,6.2777405,6.648834,6.987897,2.683373,3.652417
2024-12-02 12:00:00,5.9220276,6.7989807,7.2481995,7.1255155,2.6798735,3.9815404
2024-12-02 13:00:00,6.15152,7.094879,7.5030823,6.9774685,2.5419796,4.3140388
2024-12-02 14:00:00,5.9950256,6.9501038,7.3211975,6.3563256,2.250732,3.7837634
2024-12-02 15:00:00,5.7901917,6.7745667,7.0655823,5.6765575,1.2969403,2.65488
2024-12-02 16:00:00,4.139801,4.561676,4.9718323,5.0769825,0.90402746,1.4305696
2024-12-02 17:00:00,3.9759827,4.462311,4.013092,4.650824,1.105734,1.5676018
2024-12-02 18:00:00,3.5328674,3.69693,4.339508,4.326801,0.92391396,0.96616435
2024-12-02 19:00:00,3.2740784,4.4752502,4.645172,3.8321717,0.46375445,0.21209766
2024-12-02 20:00:00,3.2081604,2.9796448,4.542145,3.1895123,0.8999956,0.6120019
2024-12-02 21:00:00,2.4525452,1.3353577,4.403717,2.6663349,1.1987354,1.3136451
2024-12-02 22:00:00,1.5690002,1.690094,3.1490784,1.8878994,1.8035517,1.9311777
2024-12-02 23:00:00,1.080719,1.8502502,2.6666565,1.7533729,2.3356848,1.8236003
2024-12-03 00:00:00,0.67349243,1.9352112,3.4820862,1.5569049,2.794503,1.6478055
2024-12-03 01:00:00,0.0897522,2.179596,3.9530334,1.9550976,2.7622547,1.9401486
2024-12-03 02:00:00,-0.2737732,2.8473206,4.5680237,1.847821,2.8913958,2.1586742
2024-12-03 03:00:00,-0.47616577,3.084381,4.7015686,1.6649153,3.0166366,2.4000027
2024-12-03 04:00:00,-0.64779663,2.8658752,4.426422,1.3916539,3.016728,2.3396783
2024-12-03 05:00:00,0.18521118,2.7789612,4.558258,1.2969,3.103451,2.314568
2024-12-03 06:00:00,0.33242798,2.6078186,5.269928,1.0085003,3.2688863,2.6946874
2024-12-03 07:00:00,-0.24520874,2.48526,5.9110413,1.5334377,3.154505,2.9340653
2024-12-03 08:00:00,0.123687744,2.4225159,6.2877502,2.1232128,3.0747263,2.9730523
2024-12-03 09:00:00,0.85098267,2.638092,6.6615295,1.7250896,3.320688,2.7091596
2024-12-03 10:00:00,2.2760315,4.692047,6.861969,1.8335687,3.4743872,1.880416
2024-12-03 11:00:00,3.6161194,5.6200256,7.938385,2.3304374,3.9358418,2.6119783
2024-12-03 12:00:00,4.965973,6.934723,8.639801,2.883145,2.9928088,3.3535845
2024-12-03 13:00:00,5.8226624,7.6722717,9.453522,2.9105468,3.3413527,3.8186584
2024-12-03 14:00:00,6.1786194,8.0086975,9.569244,3.0598114,3.8236313,2.4306927
2024-12-03 15:00:00,5.788727,8.587555,9.534821,3.4451034,4.239585,1.6850555
2024-12-03 16:00:00,5.842926,8.633942,8.977692,4.0186067,4.107924,1.5089663
2024-12-03 17:00:00,5.8490295,9.03067,7.9095764,4.1119494,4.016787,2.0172365
2024-12-03 18:00:00,5.8629456,9.239899,8.064117,3.9698339,2.9256017,2.2274315
2024-12-03 19:00:00,6.513092,8.890045,8.40567,4.1252465,2.179251,1.6886412
2024-12-03 20:00:00,7.181305,7.8121643,8.527008,4.472328,2.114043,1.9228668
2024-12-03 21:00:00,7.2792053,5.3885803,8.187408,4.0894785,2.7936656,1.9388895
2024-12-03 22:00:00,6.731598,4.9718323,8.260895,3.6624763,2.6688647,2.0022311
2024-12-03 23:00:00,5.9222717,4.37735,7.486725,3.0848217,2.475864,1.7753938
2024-12-04 00:00:00,5.589508,5.3922424,6.448883,2.6425257,2.8813727,2.0992627
2024-12-04 01:00:00,4.6930237,5.5152893,5.558258,2.7504225,0.91518974,2.3774226
2024-12-04 02:00:00,3.8380432,5.4396057,5.269684,2.526992,1.8027595,0.79544336
2024-12-04 03:00:00,3.5209045,5.2982483,4.216217,1.9995393,2.3456872,1.3830119
2024-12-04 04:00:00,3.5973206,5.700836,5.650055,2.1941347,2.7177353,1.436377
2024-12-04 05:00:00,3.8019104,5.950348,6.042145,2.1174057,3.0124211,2.00569
2024-12-04 06:00:00,3.8612366,6.386627,6.8788147,2.1905613,3.5464146,2.5884447
2024-12-04 07:00:00,3.625885,6.233307,8.073151,2.369019,4.356558,3.7475846
2024-12-04 08:00:00,4.149811,6.2240295,9.554108,2.7070227,5.030138,5.08222
2024-12-04 09:00:00,4.619049,6.6288147,10.220612,3.32501,6.003862,5.7668056
2024-12-04 10:00:00,5.7289124,8.863678,10.889069,4.293145,7.0195055,6.67158
2024-12-04 11:00:00,7.769928,10.164459,10.9652405,6.1260204,7.379314,6.954271
2024-12-04 12:00:00,9.651764,10.81192,10.895905,7.1288652,8.054719,7.9948277
2024-12-04 13:00:00,10.462311,11.233795,11.196686,7.7199197,8.761643,8.2149725
2024-12-04 14:00:00,10.653473,11.268707,11.337067,8.492959,8.52803,8.4618435
2024-12-04 15:00:00,10.97403,11.792389,11.626373,8.434258,8.79186,8.238372
2024-12-04 16:00:00,10.944733,11.706451,11.40567,8.646106,8.70186,7.8471456
2024-12-04 17:00:00,11.075836,11.966461,11.390289,9.294021,8.147575,6.964486
2024-12-04 18:00:00,10.863434,12.228668,11.545074,9.2876005,7.3357186,5.783752
2024-12-04 19:00:00,10.839508,12.69693,12.089508,8.667535,6.7318654,4.967629
2024-12-04 20:00:00,11.002838,13.0399475,12.397369,7.6810956,6.9549184,4.6358876
2024-12-04 21:00:00,11.210846,12.900299,12.722565,6.6097026,7.2282076,4.6213245
2024-12-04 22:00:00,11.460358,12.077545,12.975983,5.926534,6.129863,4.3512087
2024-12-04 23:00:00,11.538361,11.245392,12.612579,5.34809,5.5178905,4.3172946
2024-12-05 00:00:00,11.782135,11.000885,12.327057,4.8909273,5.4142776,4.346506
2024-12-05 01:00:00,11.663483,10.49942,11.975983,5.2332635,5.5171638,4.7830095
2024-12-05 02:00:00,11.234039,10.179352,11.60318,5.6620636,4.86032,4.38641
2024-12-05 03:00:00,10.619659,9.998566,11.414581,5.740971,4.763665,4.756317
2024-12-05 04:00:00,10.2836,9.437897,11.094147,5.6421275,4.272635,4.0694447
2024-12-05 05:00:00,10.028473,9.39566,10.891754,5.2082744,4.412652,3.8108728
2024-12-05 06:00:00,9.797516,9.674469,11.07486,4.986587,4.852687,3.9302213
2024-12-05 07:00:00,9.339264,10.116608,11.222076,4.7964873,4.6749854,4.276135
2024-12-05 08:00:00,9.108795,10.470123,11.393951,4.494237,5.4095826,5.1503654
2024-12-05 09:00:00,9.366364,10.741364,11.669098,4.6303077,6.2470345,5.567703
2024-12-05 10:00:00,9.810455,11.378815,11.855377,4.6812024,8.759934,6.5470414
2024-12-05 11:00:00,10.4461975,11.698151,12.108307,5.20544,9.240818,6.786826
2024-12-05 12:00:00,11.095856,10.847809,11.986481,5.9426246,8.794104,7.530894
2024-12-05 13:00:00,10.900055,9.646149,11.923492,6.921651,5.607569,9.010365
2024-12-05 14:00:00,10.551666,8.909088,11.815338,7.8339515,8.5488205,7.5719037
2024-12-05 15:00:00,9.995758,8.144196,10.552399,6.8944516,8.077771,7.367569
2024-12-05 16:00:00,8.354645,8.36441,9.266754,8.834457,8.361743,7.6736197
2024-12-05 17:00:00,7.101471,8.064362,8.871002,9.0693035,7.1578426,6.727309
2024-12-05 18:00:00,6.953766,7.2154846,8.0572815,8.670588,6.448207,6.9217305
2024-12-05 19:00:00,6.933014,7.1908264,8.28067,8.803292,6.0406017,6.9000487
2024-12-05 20:00:00,6.3893127,6.7115784,8.16861,8.776972,5.456201,6.6123466
2024-12-05 21:00:00,6.0140686,6.2816467,7.5277405,8.252462,4.805412,6.158416
2024-12-05 22:00:00,6.1856995,6.082184,6.912262,8.041944,3.9498553,5.3422737
2024-12-05 23:00:00,5.9186096,5.4342346,6.3697815,7.4900103,3.1921554,4.0637283
2024-12-06 00:00:00,5.572174,4.585846,5.521393,7.00588,2.5902097,2.912822
2024-12-06 01:00:00,5.34317,4.618561,5.0638733,6.3595433,3.0486264,2.9618862
2024-12-06 02:00:00,5.06192,4.3783264,4.9603577,5.9634876,2.5045543,2.4610445
2024-12-06 03:00:00,4.9674377,4.7291565,5.063141,5.071983,2.0687463,2.2522464
2024-12-06 04:00:00,4.806305,4.685211,5.185211,4.5462503,2.152746,2.1397917
2024-12-06 05:00:00,4.447418,4.8399963,5.0763245,4.1226687,2.175535,1.5112643
2024-12-06 06:00:00,4.244293,5.0958557,5.177887,3.4583347,2.566809,1.8736848
2024-12-06 07:00:00,4.2030334,5.302643,5.402252,2.7997878,3.2890968,2.1185024
2024-12-06 08:00:00,4.579254,5.921051,6.760895,2.7308695,4.079922,3.0376878
2024-12-06 09:00:00,4.620514,6.118561,7.4232483,2.9032178,4.6570683,4.2963758
2024-12-06 10:00:00,5.164459,6.549225,8.373444,3.2297325,5.460059,6.1396513
2024-12-06 11:00:00,5.651764,6.483795,8.702545,4.405773,6.598446,7.469018
2024-12-06 12:00:00,6.2936096,7.219391,9.283844,6.200199,7.8195925,8.046527
2024-12-06 13:00:00,6.8815002,8.715485,10.320953,7.8539453,8.7857685,8.169811
2024-12-06 14:00:00,7.884674,9.892487,11.546783,9.404182,9.082532,8.186003
2024-12-06 15:00:00,9.040436,11.276764,12.49942,10.005556,8.681079,9.0733185
2024-12-06 16:00:00,9.541168,12.761871,12.437653,10.004908,8.233736,9.239836
2024-12-06 17:00:00,10.235016,13.158844,12.766266,8.971887,8.406621,9.742224
2024-12-06 18:00:00,11.3055725,13.256744,12.893463,9.359129,9.143911,10.198881
2024-12-06 19:00:00,11.873688,12.35611,11.676422,9.671157,8.662102,9.56337
2024-12-06 20:00:00,12.5433655,11.588287,11.4652405,9.512107,7.589375,9.642663
2024-12-06 21:00:00,11.945221,11.349518,11.509674,8.896541,7.605647,10.268392
2024-12-06 22:00:00,10.895172,10.178375,9.375641,8.468884,11.789744,12.997731
2024-12-06 23:00:00,10.5065,7.0846252,7.9440002,8.2331295,14.007802,13.058091
2024-12-07 00:00:00,10.122955,6.464752,7.6131897,8.740535,12.518566,11.966388
2024-12-07 01:00:00,8.427155,6.417389,7.040436,11.3682995,11.889735,11.291231
2024-12-07 02:00:00,6.3556213,6.8146057,7.0001526,14.450878,10.792951,11.02574
2024-12-07 03:00:00,5.635895,7.3175354,7.3839417,15.249413,9.660589,10.344885
2024-12-07 04:00:00,5.603424,7.3417053,7.2792053,14.646572,9.730598,10.400776
2024-12-07 05:00:00,5.619049,7.072174,6.662018,13.951804,10.222009,10.737051
2024-12-07 06:00:00,5.7289124,6.7464905,6.320709,13.4472885,10.405603,10.448125
2024-12-07 07:00:00,5.938385,6.4012756,6.1200256,12.999392,10.418177,10.391656
2024-12-07 08:00:00,6.0001526,6.6700745,5.8399963,12.863266,10.458099,10.611434
2024-12-07 09:00:00,6.167389,6.96817,5.9252014,12.746542,10.044507,10.752675
2024-12-07 10:00:00,6.5986633,6.9912415,6.4580383,12.582755,9.609994,9.941331
2024-12-07 11:00:00,6.8994446,7.5849915,7.1806946,12.273428,8.7843275,9.245583
2024-12-07 12:00:00,7.462799,7.9686584,7.6249084,12.153555,8.917506,8.435666
2024-12-07 13:00:00,7.587555,8.110992,7.808258,12.006147,9.910576,8.738238
2024-12-07 14:00:00,7.61026,7.987213,7.4149475,11.678368,8.8155575,9.425887
2024-12-07 15:00:00,7.104645,7.260895,7.3312073,11.516135,8.231468,9.273783
2024-12-07 16:00:00,6.3609924,6.4215393,6.5797424,10.965739,7.884026,8.916694
2024-12-07 17:00:00,5.6283264,5.858795,6.104889,10.8084,8.085142,8.586167
2024-12-07 18:00:00,5.197174,5.740143,5.915924,10.801988,7.799749,8.683483
2024-12-07 19:00:00,5.088043,5.6075745,5.785309,10.702724,7.5966215,8.577496
2024-12-07 20:00:00,4.9396057,5.382965,5.599762,10.650885,7.326119,8.558741
2024-12-07 21:00:00,4.9969788,5.0262756,5.23526,10.491571,7.0642195,8.579371
2024-12-07 22:00:00,5.0606995,4.9825745,5.1251526,9.687708,7.1207047,8.239651
2024-12-07 23:00:00,5.216217,4.9896545,4.9232483,9.658872,6.4797196,8.260292
2024-12-08 00:00:00,5.191559,4.957184,4.8126526,9.604284,5.879408,7.8822546
2024-12-08 01:00:00,5.250641,4.9986877,4.7897034,9.546087,5.3903317,7.650045
2024-12-08 02:00:00,4.991852,4.7848206,4.653961,9.338242,5.1125555,7.4096017
2024-12-08 03:00:00,4.865143,4.7323303,4.6874084,9.044509,4.9616127,7.157118
2024-12-08 04:00:00,4.5333557,4.5606995,4.396637,8.822279,4.739009,6.9551673
2024-12-08 05:00:00,4.5594788,4.6688538,4.3075256,8.731353,4.329065,6.733875
2024-12-08 06:00:00,4.5765686,4.4046936,4.039459,8.362701,4.2833457,6.6240644
2024-12-08 07:00:00,4.5799866,4.449127,4.0819397,7.998962,4.6080985,6.6214595
2024-12-08 08:00:00,4.7464905,4.361725,4.0296936,7.8876605,4.8426156,6.6595693
2024-12-08 09:00:00,4.7972717,4.414459,4.2621155,7.588245,4.7778707,6.5981774
2024-12-08 10:00:00,5.3624573,5.15152,4.8019104,6.8674974,4.0214963,5.934512
2024-12-08 11:00:00,5.9913635,6.530426,5.8468323,6.439732,4.4370866,4.899357
2024-12-08 12:00:00,6.31485,7.320709,6.4789124,6.751764,4.0358195,5.641807
2024-12-08 13:00:00,6.7174377,7.8404846,6.9127502,6.908927,4.181599,6.181914
2024-12-08 14:00:00,7.0274963,7.806793,6.8556213,6.737848,4.8389883,6.356109
2024-12-08 15:00:00,6.9840393,7.544586,6.7066956,7.21097,4.7870173,6.0938463
2024-12-08 16:00:00,6.398468,6.7031555,6.289093,7.123528,4.5910378,5.7115803
2024-12-08 17:00:00,5.866852,6.1871643,5.7535706,7.2204604,4.622986,5.56833
2024-12-08 18:00:00,5.6271057,5.6700745,5.322418,7.196982,4.4516706,5.5008497
2024-12-08 19:00:00,5.4217834,5.460846,4.9198303,7.247728,4.3964324,5.5001936
2024-12-08 20:00:00,5.369049,5.070221,4.5917053,7.3031287,4.3279233,5.540874
2024-12-08 21:00:00,5.4188538,4.1805725,3.9813538,7.1052303,4.0403986,5.449395
2024-12-08 22:00:00,5.3680725,2.795807,3.4813538,7.0322146,4.0408263,4.883398
2024-12-08 23:00:00,5.5523987,2.3785706,3.1871643,6.549199,3.034495,4.703374
2024-12-09 00:00:00,5.570709,1.7269592,2.7914124,6.3406105,2.7017422,4.5380106
2024-12-09 01:00:00,5.6124573,0.9347229,2.3858948,5.8416643,2.8385713,4.556986
2024-12-09 02:00:00,5.6993713,0.85562134,2.2774963,5.7059765,2.9378095,4.644547
2024-12-09 03:00:00,5.589264,0.45254517,2.011139,5.6813693,2.8917675,4.5492425
2024-12-09 04:00:00,5.37027,0.22573853,1.7940979,5.5316625,2.762234,4.447419
2024-12-09 05:00:00,5.4325256,0.100494385,1.8075256,5.437785,2.6745284,4.2726264
2024-12-09 06:00:00,5.518463,-0.0049743652,1.688385,5.3567276,2.756501,4.1663165
2024-12-09 07:00:00,5.731842,-0.12557983,1.6947327,5.335212,2.8525355,4.1881685
2024-12-09 08:00:00,5.559967,-0.2642517,1.6673889,5.43876,2.979546,4.304439
2024-12-09 09:00:00,5.7218323,0.053863525,1.8663635,5.440427,3.0466228,4.280005
2024-12-09 10:00:00,5.627594,0.70376587,2.2272034,5.2155933,3.0150945,4.1325893
2024-12-09 11:00:00,5.971344,2.3893127,3.5885315,4.9347763,3.2570179,4.2126446
2024-12-09 12:00:00,6.4459534,3.8580627,4.596344,5.145157,3.023237,4.520626
2024-12-09 13:00:00,7.0343323,5.032379,5.6495667,5.254127,2.9307332,4.5352087
2024-12-09 14:00:00,7.3439026,5.64859,6.2013245,6.1637383,2.9509618,4.3174424
2024-12-09 15:00:00,7.2967834,5.4569397,6.0487366,5.516393,3.0838056,4.307434
2024-12-09 16:00:00,7.200348,4.5401917,5.3839417,5.4974265,3.0158963,3.9073184
2024-12-09 17:00:00,6.7877502,3.1217346,4.020172,5.3990483,3.1594067,3.7766926
2024-12-09 18:00:00,6.552887,2.414215,3.3595276,5.1849904,3.07216,3.7129445
2024-12-09 19:00:00,6.4742737,2.027008,3.0816956,4.873833,3.0796425,3.775984
2024-12-09 20:00:00,5.8522034,0.8873596,2.5377502,4.5975194,3.1135094,3.855622
2024-12-09 21:00:00,5.7826233,0.37442017,2.1810608,4.472708,3.2083056,3.9511662
2024-12-09 22:00:00,5.758209,-0.0640564,1.9789124,3.899168,2.8484428,3.4584677
2024-12-09 23:00:00,5.6681213,-0.44906616,1.8946838,3.9071608,2.8703272,3.5741005
2024-12-10 00:00:00,5.617584,-0.776947,1.8988342,4.013977,2.6446834,3.621026
2024-12-10 01:00:00,5.632721,-1.1661072,1.8534241,4.060733,2.4434018,3.5020914
2024-12-10 02:00:00,5.327301,-0.89730835,2.0694885,4.112404,2.5344024,3.421796
2024-12-10 03:00:00,5.285797,-0.8704529,1.7193909,3.9397304,2.6103115,3.418551
2024-12-10 04:00:00,5.4603577,-0.7544861,2.058014,3.6593127,2.4876502,3.3764622
2024-12-10 05:00:00,5.3106995,-0.75375366,1.9708557,3.6357698,2.4596326,3.446355
2024-12-10 06:00:00,5.0697327,-0.8794861,1.9994202,3.6787086,2.5763583,3.5344222
2024-12-10 07:00:00,5.0343323,-0.9168396,2.311676,3.7788024,2.609104,3.5688107
2024-12-10 08:00:00,5.101715,-1.2869568,2.6134338,3.8972847,2.6358867,3.516837
2024-12-10 09:00:00,5.0160217,-1.3472595,2.3402405,3.9018617,2.6559432,3.3359048
2024-12-10 10:00:00,5.217926,-0.46566772,3.090973,3.505129,2.71209,3.0171576
2024-12-10 11:00:00,5.644928,0.8597717,4.299225,3.426729,2.5574176,3.0693924
2024-12-10 12:00:00,5.7882385,2.0968323,5.0987854,4.4331985,2.6038845,3.2674978
2024-12-10 13:00:00,5.8473206,2.902008,5.431305,4.4285984,2.448182,3.5185642
2024-12-10 14:00:00,5.8072815,3.2643127,5.520172,4.1436224,2.4837823,3.5761821
2024-12-10 15:00:00,5.7486877,3.4186096,5.531891,3.815079,2.5305357,3.2915792
2024-12-10 16:00:00,5.664215,3.3282776,5.131012,3.703255,2.4096572,3.0532987
2024-12-10 17:00:00,5.395172,3.1080627,4.643219,3.779801,2.4804807,2.9012148
2024-12-10 18:00:00,5.5729065,3.1236877,4.3893127,3.918334,2.4899209,2.9265735
2024-12-10 19:00:00,5.4928284,2.6236877,4.2936096,3.9204047,2.5435636,2.9121826
2024-12-10 20:00:00,5.575592,1.7904358,3.8744202,3.7241943,2.4090223,2.8429308
2024-12-10 21:00:00,5.6322327,2.0248108,3.9232483,3.554731,2.2197964,2.7019846
2024-12-10 22:00:00,5.541168,2.0274963,3.834137,3.131235,1.9915305,2.2730846
2024-12-10 23:00:00,5.537262,2.1114807,3.6524963,2.875072,2.1832418,2.3153567
2024-12-11 00:00:00,5.605133,2.2086487,3.5211487,2.7567148,2.2106774,2.4560401
2024-12-11 01:00:00,5.337311,1.4994202,3.4544983,2.7883046,2.2252855,2.5695367
2024-12-11 02:00:00,5.226471,1.7616272,3.0897522,2.749245,2.1923225,2.5199888
2024-12-11 03:00:00,5.0050354,1.4894104,2.9952698,2.6521547,2.2897155,2.2915585
2024-12-11 04:00:00,4.787018,1.570221,2.8475647,2.5088367,2.393746,2.3237844
2024-12-11 05:00:00,4.7313538,1.5106506,2.842682,2.5541773,2.4173958,2.4030747
2024-12-11 06:00:00,4.8424377,1.8424377,2.9615784,2.7765536,2.3762333,2.4303496
2024-12-11 07:00:00,5.0709534,1.9205627,3.1315002,2.8522978,2.32014,2.4506965
2024-12-11 08:00:00,5.108307,1.8719788,3.1141663,2.859696,2.3450418,2.4824111
2024-12-11 09:00:00,5.3609924,1.6148987,3.167633,2.8232048,2.4462404,2.5640478
2024-12-11 10:00:00,5.3487854,2.3819885,3.4952698,2.7522774,2.5487852,2.426374
2024-12-11 11:00:00,5.3334045,3.104889,3.9056702,2.701733,2.3313732,2.4339879
2024-12-11 12:00:00,5.6419983,3.7806702,4.5541077,3.3056364,1.9312127,2.6319835
2024-12-11 13:00:00,5.4337463,4.207184,4.775543,3.174958,1.8074698,2.632926
2024-12-11 14:00:00,5.521393,4.458893,5.0311584,3.219995,1.8515096,2.5797973
2024-12-11 15:00:00,5.3971252,3.9205627,5.1197815,2.8370652,1.8465315,2.2879074
2024-12-11 16:00:00,5.240143,3.8592834,4.865143,2.6683168,1.6463087,2.0013585
2024-12-11 17:00:00,5.031891,3.0162659,4.297516,2.4667392,1.8840061,1.9855126
2024-12-11 18:00:00,4.83609,2.5333557,4.113434,2.5618815,1.963237,2.0376933
2024-12-11 19:00:00,5.098297,3.3502502,3.9908752,2.5206137,1.8229253,2.0626352
2024-12-11 20:00:00,5.5245667,3.1964417,3.9327698,2.5018706,1.975279,2.0913892
2024-12-11 21:00:00,5.4361877,2.645172,3.9518127,2.5932167,1.739414,1.981696
2024-12-11 22:00:00,5.281891,2.705719,3.9693909,2.175929,1.7285444,1.7439923
2024-12-11 23:00:00,5.3138733,2.481842,3.7904358,1.938572,1.7264013,1.7624621
2024-12-12 00:00:00,5.415436,2.3216858,3.979889,2.0274506,1.4687548,1.7786168
2024-12-12 01:00:00,5.251129,2.3468323,4.044098,2.0149732,1.5167477,1.8763652
2024-12-12 02:00:00,5.2359924,2.1461487,4.355133,1.8833992,1.60044,1.9713215
2024-12-12 03:00:00,5.2740784,1.986969,4.4947815,2.0831578,1.5582078,2.0817635
2024-12-12 04:00:00,5.0846252,1.9440002,4.3346252,2.0209851,1.5506374,2.231241
2024-12-12 05:00:00,4.9984436,1.879303,4.428131,2.0013697,1.5936146,2.3892493
2024-12-12 06:00:00,5.0626526,2.1564026,4.6876526,2.1167521,1.8439604,2.4017162
2024-12-12 07:00:00,5.0052795,1.9896545,4.7396545,2.2436538,1.6444627,2.4052856
2024-12-12 08:00:00,4.799469,2.018219,4.9615784,2.2369344,1.6665528,2.513092
2024-12-12 09:00:00,4.8399963,2.2130432,5.019684,2.2200484,1.4402924,2.6456969
2024-12-12 10:00:00,4.9564514,2.1283264,4.964264,1.496171,1.7102088,2.533095
2024-12-12 11:00:00,5.1407776,2.8165588,5.0606995,1.269067,1.4456501,2.5127969
2024-12-12 12:00:00,5.2157288,3.2879944,5.4481506,1.7626774,1.5282403,2.5397954
2024-12-12 13:00:00,5.3417053,3.697174,5.542877,1.8689983,1.8536547,2.7290106
2024-12-12 14:00:00,5.3334045,3.9701233,5.8451233,1.7929726,2.279686,3.0445268
2024-12-12 15:00:00,5.4012756,4.0360413,5.8954163,1.6172142,2.3735545,2.8759637
2024-12-12 16:00:00,5.162262,4.0802307,5.80484,1.3429081,2.2475593,3.1459863
2024-12-12 17:00:00,5.0663147,3.9237366,5.277252,1.281722,2.5044622,3.2659926
2024-12-12 18:00:00,5.0001526,4.1739807,5.316559,1.4285303,2.504787,3.2563639
2024-12-12 19:00:00,5.1615295,4.058014,5.34317,1.7490466,2.3914323,3.1721213
2024-12-12 20:00:00,4.667389,4.138092,5.325592,1.5432621,2.2848735,3.1827989
2024-12-12 21:00:00,4.67984,3.2521057,4.8751526,1.4766039,2.2537267,3.1000412
2024-12-12 22:00:00,5.042633,3.5621643,4.653961,1.4475813,1.8892845,2.7645612
2024-12-12 23:00:00,4.8058167,3.3214417,4.8800354,1.2735432,1.839679,2.8505425
2024-12-13 00:00:00,4.997223,3.0675354,4.950348,0.67498106,1.5002663,2.7315667
2024-12-13 01:00:00,4.6441956,2.5992737,4.898102,0.9011711,1.3011017,2.6171367
2024-12-13 02:00:00,4.7501526,1.7540588,4.9181213,1.1741682,1.3433074,2.3951488
2024-12-13 03:00:00,4.9774475,1.7860413,4.4657288,1.5615902,1.3180287,2.1987886
2024-12-13 04:00:00,4.8365784,2.268219,4.547516,1.2487919,1.5072707,2.1110451
2024-12-13 05:00:00,4.8976135,2.169098,4.686676,1.377074,1.6130162,1.9497111
2024-12-13 06:00:00,4.5489807,1.2970276,4.4532776,1.7089238,2.0302613,1.7013113
2024-12-13 07:00:00,4.1808167,0.8507385,4.2901917,1.7584411,2.0647883,1.426817
2024-12-13 08:00:00,4.1183167,1.1007385,4.0362854,1.9968307,1.988175,1.6140906
2024-12-13 09:00:00,4.1922913,1.3778381,4.049713,1.5589763,1.4568378,1.3981513
2024-12-13 10:00:00,4.8434143,3.243805,4.038727,2.0655444,0.8096368,1.2552198
2024-12-13 11:00:00,5.1837463,4.1564026,5.0763245,2.0655673,1.1290427,1.5070063
2024-12-13 12:00:00,5.186676,5.030426,5.985504,2.1491086,1.365238,1.4273068
2024-12-13 13:00:00,5.3978577,5.903717,6.8509827,2.4892445,1.5925704,1.7000605
2024-12-13 14:00:00,5.24942,6.202545,6.952545,2.682182,1.568565,1.9283696
2024-12-13 15:00:00,5.087799,6.412018,6.8905334,2.904055,1.5326079,1.8967874
2024-12-13 16:00:00,4.980377,5.9393616,6.2479553,2.8289979,1.5747814,1.6746475
2024-12-13 17:00:00,4.462555,5.163727,5.870758,3.0654728,1.784822,1.9778506
2024-12-13 18:00:00,4.3055725,5.6942444,6.1044006,3.3919375,2.2324698,2.4609191
2024-12-13 19:00:00,4.052643,5.808502,5.693268,3.4017706,2.518765,2.6477609
2024-12-13 20:00:00,3.74234,6.0314026,5.1583557,3.328824,2.8618977,2.66779
2024-12-13 21:00:00,3.7899475,5.2782288,5.2098694,3.5402024,2.5595834,2.8469656
2024-12-13 22:00:00,4.014801,3.077301,5.2999573,4.2416325,2.0645695,3.4469852
2024-12-13 23:00:00,4.563141,2.9908752,4.955719,4.2866297,2.3594327,3.3821447
2024-12-14 00:00:00,4.816803,2.7503967,5.0257874,4.2347217,2.1747053,2.9454682
2024-12-14 01:00:00,4.4825745,1.8849182,4.5294495,4.432386,1.8809724,2.681687
2024-12-14 02:00:00,3.9996643,1.323883,4.0621643,4.355583,1.8515474,2.4059176
2024-12-14 03:00:00,3.4425354,2.4327698,4.2218323,4.4438753,1.8705928,2.4502451
2024-12-14 04:00:00,2.7330627,1.7584534,3.408844,4.3284736,1.8622478,2.3998523
2024-12-14 05:00:00,2.5592346,2.0318909,3.2018127,4.1424155,2.003094,2.5519018
2024-12-14 06:00:00,2.369049,2.9081116,3.1678772,4.053284,2.1250064,2.48436
2024-12-14 07:00:00,2.2235413,2.936432,3.1688538,4.1705847,2.155963,2.6688938
2024-12-14 08:00:00,2.5091858,3.403717,3.3314514,4.2467895,2.220184,2.7001147
2024-12-14 09:00:00,2.8287659,4.299469,3.6334534,4.297368,2.4144487,2.7417452
2024-12-14 10:00:00,3.5335999,5.5296936,4.9964905,4.2187133,2.8179743,2.7647793
2024-12-14 11:00:00,4.6612854,6.8468323,6.1964417,4.1707735,3.1420698,3.1005116
2024-12-14 12:00:00,5.6698303,7.538971,7.287018,4.4751763,3.559657,2.9814043
2024-12-14 13:00:00,6.2704163,8.323151,7.875885,4.53804,4.2791076,3.0057952
2024-12-14 14:00:00,6.7276917,9.08902,8.383942,4.807162,4.680652,3.2714782
2024-12-14 15:00:00,6.771393,9.177643,8.136627,4.991173,5.031267,3.4190674
2024-12-14 16:00:00,6.91568,9.337555,8.013336,5.2287602,5.339883,3.5179782
